OBJECTID,GEOID10,STATE,COUNTY,TRACT,STUSAB,STATE_NAME,Shape__Area,Shape__Length
2993,21115960400,21,115,960400,KY,Kentucky,120466873.613281,61066.2019647438
2994,21205950200,21,205,950200,KY,Kentucky,184509737.933594,89602.4273990341
2995,21233960400,21,233,960400,KY,Kentucky,224730375.300781,94416.2623104319
2996,21145030400,21,145,030400,KY,Kentucky,13286502.7421875,18123.5511340191
2997,21145030300,21,145,030300,KY,Kentucky,6577837.40234375,12180.7644225446
2998,21151010903,21,151,010903,KY,Kentucky,5024443.84375,12698.598305509
2999,21151010701,21,151,010701,KY,Kentucky,22461167.0546875,24047.1997170151
3000,21151010800,21,151,010800,KY,Kentucky,413700292.402344,143726.2720665
3001,21007950300,21,007,950300,KY,Kentucky,291188532.6875,125004.239456045
3002,21007950200,21,007,950200,KY,Kentucky,308702280.648438,91958.3323383878
3003,21123960102,21,123,960102,KY,Kentucky,209877811.589844,86757.639796952
3004,21089040501,21,089,040501,KY,Kentucky,170913690.730469,96142.2321440998
3005,21089040502,21,089,040502,KY,Kentucky,413073061.078125,137811.172655537
3006,21057950100,21,057,950100,KY,Kentucky,641036733.914063,172860.474278948
3007,21173920302,21,173,920302,KY,Kentucky,82336994.2929688,46923.4888813671
3008,21173920200,21,173,920200,KY,Kentucky,144957113.726563,50062.2111714728
3009,21173920400,21,173,920400,KY,Kentucky,209827937.535156,72852.9035166961
3010,21173920500,21,173,920500,KY,Kentucky,116179407.625,63779.8884073561
3011,21161960100,21,161,960100,KY,Kentucky,283333921.644531,90653.9288579843
3012,21193971000,21,193,971000,KY,Kentucky,370612098.722656,158040.863589077
3013,21193970600,21,193,970600,KY,Kentucky,57222716.28125,47654.8973462804
3014,21193970500,21,193,970500,KY,Kentucky,187913185.839844,77099.5169356213
3015,21039960200,21,039,960200,KY,Kentucky,350986627.179688,108277.356275096
3016,21069920100,21,069,920100,KY,Kentucky,259918416.566406,88430.9700134562
3017,21225950201,21,225,950201,KY,Kentucky,337358046.675781,88995.5188490719
3018,21029020701,21,029,020701,KY,Kentucky,20698353.3046875,27261.450471975
3019,21083020100,21,083,020100,KY,Kentucky,53596155.2539063,31037.8859744489
3020,21029020800,21,029,020800,KY,Kentucky,76788078.5429688,58992.9887480175
3021,21065920300,21,065,920300,KY,Kentucky,270243132.917969,95593.901515272
3022,21065920200,21,065,920200,KY,Kentucky,312272567.929688,130888.45830878
3023,21177960400,21,177,960400,KY,Kentucky,374236662.835938,158856.486883229
3024,21177960200,21,177,960200,KY,Kentucky,164812706.753906,73820.864687298
3025,21133950100,21,133,950100,KY,Kentucky,92816511.1601563,56104.6061654054
3026,21199931102,21,199,931102,KY,Kentucky,212360455.617188,115690.251657672
3027,21199930100,21,199,930100,KY,Kentucky,423685486.453125,106632.366681123
3028,21077960101,21,077,960101,KY,Kentucky,307061147.121094,90051.3670323105
3029,21235920600,21,235,920600,KY,Kentucky,276925569.816406,107678.568181061
3030,21235920500,21,235,920500,KY,Kentucky,282193581.429688,126625.701160662
3031,21037050500,21,037,050500,KY,Kentucky,842857.296875,3665.09958300877
3032,21201970100,21,201,970100,KY,Kentucky,424152707.515625,122891.318903577
3033,21119960100,21,119,960100,KY,Kentucky,361198547.109375,120836.296036978
3034,21195930300,21,195,930300,KY,Kentucky,5053461.64453125,12020.4185224762
3035,21195930500,21,195,930500,KY,Kentucky,90339611.5429688,59779.3115599573
3036,21195930400,21,195,930400,KY,Kentucky,77253534.0351563,47162.3058290259
3037,21195931100,21,195,931100,KY,Kentucky,191939091.710938,100809.933451698
3038,21195930100,21,195,930100,KY,Kentucky,351006504.984375,112141.367802322
3039,21195931800,21,195,931800,KY,Kentucky,356029735.835938,95504.6365241674
3040,21195931900,21,195,931900,KY,Kentucky,190599147.191406,75348.1563069516
3041,21165960100,21,165,960100,KY,Kentucky,483627728.167969,143590.705139135
3042,21197970200,21,197,970200,KY,Kentucky,278535220.550781,105226.436536631
3043,21001970500,21,001,970500,KY,Kentucky,415559037.425781,106849.082124097
3044,21031930300,21,031,930300,KY,Kentucky,316398097.414063,129630.621325358
3045,21045950300,21,045,950300,KY,Kentucky,488130658.089844,134085.801965219
3046,21131920100,21,131,920100,KY,Kentucky,668944774.566406,150346.828679975
3047,21009950200,21,009,950200,KY,Kentucky,126525104.101563,72098.7745812924
3048,21207960102,21,207,960102,KY,Kentucky,124423739.863281,66916.4550348532
3049,21025920100,21,025,920100,KY,Kentucky,248995638.378906,99689.9693759669
3050,21025920300,21,025,920300,KY,Kentucky,82169044.8671875,62551.77636128
3051,21025920600,21,025,920600,KY,Kentucky,223544462.015625,102630.377900634
3052,21025920500,21,025,920500,KY,Kentucky,280140496.339844,107504.181109977
3053,21113060504,21,113,060504,KY,Kentucky,13627644.7578125,22293.8234334269
3054,21021930300,21,021,930300,KY,Kentucky,5695710.27734375,15600.4614364744
3055,21041950200,21,041,950200,KY,Kentucky,89373653.1757813,44156.7018708225
3056,21047200300,21,047,200300,KY,Kentucky,66737018.0742188,45599.907776828
3057,21099970400,21,099,970400,KY,Kentucky,320108994.359375,99468.1857393041
3058,21189930100,21,189,930100,KY,Kentucky,188256625.390625,89880.4742822361
3059,21213970400,21,213,970400,KY,Kentucky,276043540.777344,75412.9559491254
3060,21147960300,21,147,960300,KY,Kentucky,268257557.660156,127476.578746366
3061,21081920300,21,081,920300,KY,Kentucky,408829623.5625,111550.561537119
3062,21175950300,21,175,950300,KY,Kentucky,311876332.464844,102975.541484419
3063,21023950100,21,023,950100,KY,Kentucky,215490346.546875,74562.858380975
3064,21059000300,21,059,000300,KY,Kentucky,3312801.7578125,8922.33425704236
3065,21159950100,21,159,950100,KY,Kentucky,152307761.855469,76025.1478683828
3066,21159950200,21,159,950200,KY,Kentucky,580502445.175781,151341.200398655
3067,21059000200,21,059,000200,KY,Kentucky,14053467.75,20641.9591415759
3068,22035000200,22,035,000200,LA,Louisiana,1093410887.14063,204355.208633409
3069,22013970100,22,013,970100,LA,Louisiana,89088262.3789063,49320.8002111784
3070,22013970200,22,013,970200,LA,Louisiana,552819422.960938,149188.620898576
3071,22071009400,22,071,009400,LA,Louisiana,705540.38671875,4191.80306664717
3072,22071002900,22,071,002900,LA,Louisiana,538221.7109375,2933.24630264571
3073,22071000904,22,071,000904,LA,Louisiana,765135.53515625,3705.28520271567
3074,22071007200,22,071,007200,LA,Louisiana,1305895.984375,6191.43259562754
3075,22071007101,22,071,007101,LA,Louisiana,918856.021484375,5917.71018779956
3076,22071004900,22,071,004900,LA,Louisiana,1290691.05664063,4586.91962480412
3077,22071002700,22,071,002700,LA,Louisiana,490871.86328125,2921.55467643433
3078,22071000605,22,071,000605,LA,Louisiana,3682364.98632813,8741.04341089819
3079,22071011100,22,071,011100,LA,Louisiana,678370.921875,3421.6342916279
3080,22071000200,22,071,000200,LA,Louisiana,817589.583984375,4509.55892451929
3081,22071013400,22,071,013400,LA,Louisiana,4055211.51171875,10519.7853946099
3082,22071004000,22,071,004000,LA,Louisiana,667727.427734375,3742.19093488679
3083,22071008400,22,071,008400,LA,Louisiana,327227.6796875,2439.63673943689
3084,22071001736,22,071,001736,LA,Louisiana,2726343.21875,6954.37449352069
3085,22071003307,22,071,003307,LA,Louisiana,895445.99609375,4627.97803773826
3086,22071014300,22,071,014300,LA,Louisiana,633746.556640625,3164.93257576535
3087,22071013700,22,071,013700,LA,Louisiana,7127586.04882813,10733.4147046059
3088,22071001751,22,071,001751,LA,Louisiana,62811488.2753906,55177.1140076703
3089,22071004401,22,071,004401,LA,Louisiana,584588.935546875,4093.64763519347
3090,22071014000,22,071,014000,LA,Louisiana,756565.50390625,3933.10386852924
3091,22071006300,22,071,006300,LA,Louisiana,517540.615234375,2970.17509933938
3092,22071003400,22,071,003400,LA,Louisiana,498907.423828125,3203.03414279709
3093,22071001730,22,071,001730,LA,Louisiana,86097945.3378906,38834.6402116076
3094,22071006000,22,071,006000,LA,Louisiana,1152478.14648438,4604.47585510437
3095,22071007700,22,071,007700,LA,Louisiana,2504935.1015625,7877.11676998344
3096,22067950600,22,067,950600,LA,Louisiana,661087270.253906,169169.720978053
3097,22067950500,22,067,950500,LA,Louisiana,10782204.03125,17802.4701593357
3098,22067950400,22,067,950400,LA,Louisiana,7022691.82421875,16923.3885690735
3099,22063040402,22,063,040402,LA,Louisiana,58302644.8476563,37450.4409394779
3100,22063040401,22,063,040401,LA,Louisiana,27095172.5976563,27578.54356803
3101,22063040700,22,063,040700,LA,Louisiana,15462986.4296875,23446.9942799858
3102,22033005200,22,033,005200,LA,Louisiana,3545643.7421875,8717.76098171182
3103,22069000600,22,069,000600,LA,Louisiana,64767164.96875,43244.7676313767
3104,22033000500,22,033,000500,LA,Louisiana,3142150.015625,7512.5738948008
3105,22033000400,22,033,000400,LA,Louisiana,2340566.53125,6535.14842475626
3106,22069000700,22,069,000700,LA,Louisiana,4862046.67578125,11154.8081547769
3107,22033003400,22,033,003400,LA,Louisiana,6070779.4375,10648.9288979797
3108,22033004201,22,033,004201,LA,Louisiana,18371048.0195313,17973.0761061593
3109,22033005300,22,033,005300,LA,Louisiana,3572231.59375,7880.21513524293
3110,22033002400,22,033,002400,LA,Louisiana,3229973.3046875,8537.35633054242
3111,22033000100,22,033,000100,LA,Louisiana,2590015.390625,6902.59997115192
3112,22033002200,22,033,002200,LA,Louisiana,1267848.5390625,4535.40736203056
3113,22033003103,22,033,003103,LA,Louisiana,4618917.76953125,16812.9184637977
3114,22033005100,22,033,005100,LA,Louisiana,8039729.484375,12511.1392508128
3115,22033000602,22,033,000602,LA,Louisiana,3052510.1171875,7709.52843150417
3116,22033003000,22,033,003000,LA,Louisiana,60975294.265625,46168.1809391514
3117,22033002500,22,033,002500,LA,Louisiana,1832564.8515625,5508.00517112324
3118,22033003101,22,033,003101,LA,Louisiana,5543473.03515625,10331.8416860713
3119,22033000900,22,033,000900,LA,Louisiana,2919780.3515625,7142.00214446101
3120,22033001000,22,033,001000,LA,Louisiana,2656807.53515625,7060.08003101115
3121,22033000300,22,033,000300,LA,Louisiana,2350853.62109375,6218.78156999355
3122,22033004011,22,033,004011,LA,Louisiana,25485639.8046875,20899.088670341
3123,22033004203,22,033,004203,LA,Louisiana,33507894.3007813,25531.9323595522
3124,22033001104,22,033,001104,LA,Louisiana,3478328.27734375,8062.48883976654
3125,22033003300,22,033,003300,LA,Louisiana,6150845.0859375,11193.632302493
3126,22001960100,22,001,960100,LA,Louisiana,63727420.8828125,35734.3161599482
3127,22079011300,22,079,011300,LA,Louisiana,24258289.0117188,23323.3255403428
3128,22079010500,22,079,010500,LA,Louisiana,182538585.40625,98197.3895606485
3129,22079013900,22,079,013900,LA,Louisiana,8425980.54296875,15611.6183726551
3130,22117951000,22,117,951000,LA,Louisiana,65165142.8710938,56255.3319422147
3131,22117950500,22,117,950500,LA,Louisiana,435738811.554688,144897.514042798
3132,22087030800,22,087,030800,LA,Louisiana,3007959.5078125,7095.30210043386
3133,22087030400,22,087,030400,LA,Louisiana,8704171.87695313,17285.3555221224
3134,22087030300,22,087,030300,LA,Louisiana,1973994.27539063,8735.98218899551
3135,22119031200,22,119,031200,LA,Louisiana,139243605.824219,90656.6076462563
3136,22121020200,22,121,020200,LA,Louisiana,56423440.5117188,40045.5600077268
3137,22109000101,22,109,000101,LA,Louisiana,60180164.6386719,43260.4432748837
3138,22109000500,22,109,000500,LA,Louisiana,24713470.609375,25352.2202842041
3139,22045030500,22,045,030500,LA,Louisiana,8720589.5625,16217.9859342235
3140,22045031000,22,045,031000,LA,Louisiana,2669573.83203125,11215.4617093673
3141,22037951502,22,037,951502,LA,Louisiana,340491843.128906,111142.923767079
3142,22045031100,22,045,031100,LA,Louisiana,8552087.3359375,21325.2353480895
3143,22045030900,22,045,030900,LA,Louisiana,1861015.0625,6373.14712480542
3144,22009030900,22,009,030900,LA,Louisiana,298902529.90625,82792.7914725464
3145,22009030600,22,009,030600,LA,Louisiana,300538452.527344,111429.823782659
3146,22101040400,22,101,040400,LA,Louisiana,3062406.54101563,7168.15559548883
3147,22093040500,22,093,040500,LA,Louisiana,332005748.328125,100714.360412414
3148,22093040400,22,093,040400,LA,Louisiana,247165784.667969,84760.7208868477
3149,22101041200,22,101,041200,LA,Louisiana,6008377.890625,13066.7342251129
3150,22019000400,22,019,000400,LA,Louisiana,1288187.421875,4762.6394471994
3151,22019001600,22,019,001600,LA,Louisiana,23035117.2460938,35814.7385238423
3152,22019000200,22,019,000200,LA,Louisiana,10993463.4570313,16222.416804272
3153,22019000100,22,019,000100,LA,Louisiana,3086530.171875,8384.19866900494
3154,22019001500,22,019,001500,LA,Louisiana,5282302.8984375,10140.9622918473
3155,22007050100,22,007,050100,LA,Louisiana,184073040.382813,80113.8546056318
3156,22011960300,22,011,960300,LA,Louisiana,28475431.5351563,25517.8770189667
3157,22029000300,22,029,000300,LA,Louisiana,90963171.8515625,43105.5403547587
3158,22115950400,22,115,950400,LA,Louisiana,19556436.3125,28724.5830023048
3159,22015010601,22,015,010601,LA,Louisiana,19033571.4179688,19155.397274166
3160,22005031000,22,005,031000,LA,Louisiana,54655005.6875,37675.3839340906
3161,22005030900,22,005,030900,LA,Louisiana,140919634.261719,64523.9703700171
3162,22101040500,22,101,040500,LA,Louisiana,29544524.1855469,26080.3699223516
3163,22101040300,22,101,040300,LA,Louisiana,7481179.04882813,14660.7887307663
3164,22113950700,22,113,950700,LA,Louisiana,7832672.71875,14968.8124550094
3165,22127960200,22,127,960200,LA,Louisiana,1651446511.34766,245364.699557377
3166,22017023400,22,017,023400,LA,Louisiana,7408391.73828125,11050.8258382245
3167,22017024303,22,017,024303,LA,Louisiana,27869591.4921875,29771.2246014695
3168,22017024900,22,017,024900,LA,Louisiana,436095585.703125,160839.531638766
3169,22017023800,22,017,023800,LA,Louisiana,6485916.4921875,11767.9089705785
3170,22017024601,22,017,024601,LA,Louisiana,30704270.5039063,21782.7845504401
3171,22017025300,22,017,025300,LA,Louisiana,6996137.9921875,15395.2453356669
3172,22017025100,22,017,025100,LA,Louisiana,429449733.277344,127032.971848745
3173,22055000800,22,055,000800,LA,Louisiana,2237226.48828125,6128.89606357581
3174,22055001100,22,055,001100,LA,Louisiana,6602965.0703125,10774.6650108939
3175,22055002200,22,055,002200,LA,Louisiana,4827401.734375,10264.9464576395
3176,22055000100,22,055,000100,LA,Louisiana,2895037.0234375,8713.26431893182
3177,22055000700,22,055,000700,LA,Louisiana,8894988.09765625,13544.9867232363
3178,22055000900,22,055,000900,LA,Louisiana,1389721.5078125,5078.1584047508
3179,22055001001,22,055,001001,LA,Louisiana,29599107.6328125,23401.5101860028
3180,22053000500,22,053,000500,LA,Louisiana,17050465.4648438,21479.8883803222
3181,22049970300,22,049,970300,LA,Louisiana,629315828.832031,159331.755998209
3182,22057020900,22,057,020900,LA,Louisiana,37534950.8105469,45826.6039620887
3183,22057020400,22,057,020400,LA,Louisiana,2254834.94921875,6499.73597857386
3184,22057020702,22,057,020702,LA,Louisiana,155722495.154297,59952.6034362761
3185,22031950300,22,031,950300,LA,Louisiana,936055969.855469,236817.386929263
3186,22105953800,22,105,953800,LA,Louisiana,96498600.703125,45028.7920219318
3187,22097961100,22,097,961100,LA,Louisiana,4414926.3828125,10289.682589706
3188,22097961600,22,097,961600,LA,Louisiana,6099870.0234375,12778.257641422
3189,22097961400,22,097,961400,LA,Louisiana,5897958.8828125,16095.4218529036
3190,22105953600,22,105,953600,LA,Louisiana,97511258.265625,44812.1577983275
3191,22097961300,22,097,961300,LA,Louisiana,6563493.93359375,15014.2069922794
3192,22051020202,22,051,020202,LA,Louisiana,676016.54296875,3882.20026503286
3193,22051028200,22,051,028200,LA,Louisiana,26010805.7753906,25199.1462508174
3194,22051025900,22,051,025900,LA,Louisiana,2862214.53320313,7570.00119918958
3195,22103040704,22,103,040704,LA,Louisiana,71739895.6757813,42085.0617611036
3196,22099020501,22,099,020501,LA,Louisiana,107547578.3125,56684.1453311196
3197,22039950500,22,039,950500,LA,Louisiana,12354282.3320313,18519.1299966889
3198,22039950600,22,039,950600,LA,Louisiana,9690028.58984375,17565.9065755843
3199,22073010603,22,073,010603,LA,Louisiana,165130834.695313,65191.1820626999
3200,22073010900,22,073,010900,LA,Louisiana,7862960.78125,15116.1888786399
3201,22073000600,22,073,000600,LA,Louisiana,7449537.69140625,12442.0893409556
3202,22091951100,22,091,951100,LA,Louisiana,724406453.851563,130398.150942558
3203,22047953000,22,047,953000,LA,Louisiana,296700789.851563,97055.5315123121
3204,22073001400,22,073,001400,LA,Louisiana,5632982.65625,15773.855367548
3205,22051020201,22,051,020201,LA,Louisiana,2303014.52929688,7739.55811786546
3206,22051024600,22,051,024600,LA,Louisiana,1470501.36914063,4962.3883772403
3207,22051026900,22,051,026900,LA,Louisiana,5079777.04882813,14300.9340069442
3208,22051020600,22,051,020600,LA,Louisiana,4786715.15234375,11926.3325127241
3209,22077952300,22,077,952300,LA,Louisiana,7783495.28125,12556.0264872848
3210,22077951900,22,077,951900,LA,Louisiana,219231239.691406,85411.3799998895
3211,22095071100,22,095,071100,LA,Louisiana,310614693.019531,92558.1622325099
3212,22061960400,22,061,960400,LA,Louisiana,21567034.2773438,22113.6972317211
3213,22061960900,22,061,960900,LA,Louisiana,3680993.5234375,10342.8442432618
3214,22061960300,22,061,960300,LA,Louisiana,50656769.8359375,41258.6937767233
3215,22083970500,22,083,970500,LA,Louisiana,79087855.953125,55465.5705168763
3216,22089062700,22,089,062700,LA,Louisiana,105668575.685547,58061.6421348844
3217,22003950300,22,003,950300,LA,Louisiana,12656280.0351563,24475.6227093638
3218,23003950100,23,003,950100,ME,Maine,3693133174.30078,317927.938599107
3219,23003951600,23,003,951600,ME,Maine,226314094.410156,60055.1927234691
3220,23003950300,23,003,950300,ME,Maine,316418691.089844,82284.3125681649
3221,23003951000,23,003,951000,ME,Maine,792262117.695313,112876.453515986
3222,23029955400,23,029,955400,ME,Maine,218458338.714844,84011.8396568189
3223,23029955900,23,029,955900,ME,Maine,2060776951.22266,235421.749909134
3224,23029955500,23,029,955500,ME,Maine,208726255.132813,63332.5134306298
3225,23019000300,23,019,000300,ME,Maine,16628979.2851563,28108.1295558197
3226,23019004100,23,019,004100,ME,Maine,4056321.7109375,12437.219359879
3227,23019027000,23,019,027000,ME,Maine,391465258.921875,84153.9098810013
3228,23019031000,23,019,031000,ME,Maine,42638319.3164063,28615.5948338362
